round,request,status,node,http_code,curl_rc,duration_ms,error
4,72,OK,idm1,200,0,238.323,
4,62,OK,idm1,200,0,371.75,
4,75,OK,idm1,200,0,205.214,
4,76,OK,idm2,200,0,210.372,
4,81,OK,idm1,200,0,198.311,
4,80,OK,idm2,200,0,208.351,
4,82,OK,idm1,200,0,196.32,
4,73,OK,idm2,200,0,340.669,
4,74,OK,idm1,200,0,327.19,
4,71,OK,idm2,200,0,358.135,
4,77,OK,idm2,200,0,280.4,
4,78,OK,idm1,200,0,303.669,
4,79,OK,idm2,200,0,291.369,
4,86,OK,idm1,200,0,204.121,
4,88,OK,idm2,200,0,194.822,
4,84,OK,idm1,200,0,255.824,
4,90,OK,idm2,200,0,227.723,
4,87,OK,idm1,200,0,273.149,
4,96,OK,idm1,200,0,151.031,
4,99,OK,idm1,200,0,140.098,
4,94,OK,idm1,200,0,169.266,
4,95,OK,idm2,200,0,171.554,
4,83,OK,idm2,200,0,347.378,
4,85,OK,idm1,200,0,335.569,
4,93,OK,idm2,200,0,224.16,
4,91,OK,idm2,200,0,268.344,
4,98,OK,idm2,200,0,158.147,
4,92,OK,idm1,200,0,255.724,
4,89,OK,idm2,200,0,282.912,
4,100,OK,idm2,200,0,154.612,
4,97,OK,idm1,200,0,179.717,
5,1,OK,idm2,200,0,93.706,
5,3,OK,idm1,200,0,146.464,
5,5,OK,idm1,200,0,58.098,
5,4,OK,idm1,200,0,143.541,
5,6,OK,idm2,200,0,148.302,
5,2,OK,idm2,200,0,167.316,
5,7,OK,idm1,200,0,188.48,
5,10,OK,idm2,200,0,180.706,
5,9,OK,idm1,200,0,228.438,
5,8,OK,idm2,200,0,240.549,
5,18,OK,idm1,200,0,181.988,
5,12,OK,idm1,200,0,234.986,
5,19,OK,idm2,200,0,196.517,
5,16,OK,idm1,200,0,238.19,
5,14,OK,idm2,200,0,253.006,
5,13,OK,idm2,200,0,260.383,
5,22,OK,idm2,200,0,178.982,
5,15,OK,idm1,200,0,259.437,
5,21,OK,idm2,200,0,200.686,
5,23,OK,idm1,200,0,198.965,
5,11,OK,idm2,200,0,290.951,
5,20,OK,idm1,200,0,223.282,
5,24,OK,idm2,200,0,202.117,
5,26,OK,idm1,200,0,230.044,
5,17,OK,idm1,200,0,333.164,
5,28,OK,idm2,200,0,211.982,
5,29,OK,idm1,200,0,216.505,
5,31,OK,idm2,200,0,206.307,
5,36,OK,idm1,200,0,202.047,
5,33,OK,idm1,200,0,210.471,
5,34,OK,idm2,200,0,233.789,
5,25,OK,idm1,200,0,380.75,
5,35,OK,idm2,200,0,239.051,
5,30,OK,idm1,200,0,283.483,
5,27,OK,idm2,200,0,370.166,
5,43,OK,idm2,200,0,217.179,
5,40,OK,idm2,200,0,226.676,
5,37,OK,idm2,200,0,280.268,
5,45,OK,idm1,200,0,197.047,
5,41,OK,idm1,200,0,278.492,
5,46,OK,idm2,200,0,207.706,
5,38,OK,idm1,200,0,320.093,
5,47,OK,idm1,200,0,180.582,
5,39,OK,idm1,200,0,320.974,
5,32,OK,idm1,200,0,380.525,
5,48,OK,idm2,200,0,193.901,
5,42,OK,idm2,200,0,335.773,
5,49,OK,idm1,200,0,197.647,
5,44,OK,idm2,200,0,341.674,
5,50,OK,idm2,200,0,221.523,
5,51,OK,idm2,200,0,210.03,
5,53,OK,idm1,200,0,206.324,
5,56,OK,idm1,200,0,226.63,
5,59,OK,idm1,200,0,182.13,
5,54,OK,idm2,200,0,250.833,
5,61,OK,idm2,200,0,202.448,
5,60,OK,idm1,200,0,226.522,
5,52,OK,idm1,200,0,314.412,
5,57,OK,idm1,200,0,299.322,
5,66,OK,idm1,200,0,192.774,
5,63,OK,idm2,200,0,213.805,
5,55,OK,idm2,200,0,317.749,
5,58,OK,idm2,200,0,283.806,
5,68,OK,idm1,200,0,191.462,
5,62,OK,idm2,200,0,293.519,
5,72,OK,idm2,200,0,194.799,
5,73,OK,idm1,200,0,201.945,
5,75,OK,idm1,200,0,197.679,
5,67,OK,idm1,200,0,332.692,
5,70,OK,idm1,200,0,303.102,
5,76,OK,idm2,200,0,202.171,
5,64,OK,idm2,200,0,382.295,
5,69,OK,idm2,200,0,324.855,
5,81,OK,idm1,200,0,190.209,
5,65,OK,idm2,200,0,397.379,
5,77,OK,idm1,200,0,214.834,
5,74,OK,idm2,200,0,268.438,
5,80,OK,idm2,200,0,194.398,
5,71,OK,idm1,200,0,319.889,
5,83,OK,idm1,200,0,191.137,
5,84,OK,idm2,200,0,183.199,
5,86,OK,idm1,200,0,179.138,
5,78,OK,idm2,200,0,292.12,
5,79,OK,idm2,200,0,296.302,
5,87,OK,idm2,200,0,175.241,
5,88,OK,idm1,200,0,185.566,
5,82,OK,idm1,200,0,311.23,
5,91,OK,idm1,200,0,151.641,
5,85,OK,idm2,200,0,268.778,
5,94,OK,idm1,200,0,153.175,
5,100,OK,idm2,200,0,147.143,
5,99,OK,idm1,200,0,151.785,
5,98,OK,idm2,200,0,167.798,
5,92,OK,idm1,200,0,195.864,
5,96,OK,idm2,200,0,181.765,
5,89,OK,idm1,200,0,233.504,
5,97,OK,idm2,200,0,183.68,
5,93,OK,idm2,200,0,200.781,
5,90,OK,idm2,200,0,230.827,
5,95,OK,idm1,200,0,208.076,
